"Sample1"	"Sample2"	"Sample3"	"Sample4"	"Sample5"	"Sample6"	"Sample7"	"Sample8"	"Sample9"	"Sample10"
-3.37159590473157	-2.87753737443247	-1.30887377372838	-3.64473464350414	-1.02350738713556	-4.14670780075107	-2.11518987469323	-0.73234031695327	-2.06021318499495	-0.59329492973211
2.64412033398342	1.15670180188404	1.58601108522629	0.356606905142225	3.04918152809199	2.39218230808279	2.69869912179601	0.996843556955217	2.58660067655285	2.39079184156741
2.44839166613057	0.571891537802293	-0.731351035955328	1.24929718620278	0.654239929129985	0.0683971118697403	-1.24258687258226	-0.652942448968426	-0.557176132705462	1.93607426723454
3.41242943689861	-2.36474003124768	1.44571977062524	-0.0519725701513343	2.59413424061093	3.20082793138797	3.80177676749011	-0.393833252162918	2.72935264462895	-1.3471216949032
2.81514764131428	-0.258050319539316	0.336487179141517	-1.2693322950608	1.91414078237022	1.88952183763402	2.4867425221529	-0.381008672891352	1.06115453442436	-3.83618288710231
4.45197683089565	0.0506585310531309	3.39876097924887	2.2325044072443	3.72408221014823	3.60422541792009	4.19164290281082	1.84960564162142	4.37380244265049	4.16740178573923
3.42659110319999	-1.27304673980388	-2.26156013210052	0.441751652992576	2.84002686574609	2.61517438089513	2.59062558543502	0.778793121652579	0.560533629686248	-0.552717420968477
2.20766730007182	-1.1824252631065	0.318273020598618	-0.609562871665859	1.15627565652508	2.70930105590629	2.18184017125928	-0.566291520607475	1.90246195711806	-0.55947587534909
2.20142734922504	0.588021523166771	0.621776314185244	-1.44450625545141	1.57496572417079	1.22745292676634	1.32230986109707	-0.674593586279233	2.79280130805504	3.12232553757234
3.28863716328192	1.95403279374921	1.99441640008172	1.68407938100785	3.47340003961968	2.93780388230007	3.20377624278843	1.17690288426236	1.48586981606132	0.651894719523241
-2.28836462570194	0.796097080666246	3.07977953430204	2.7694929133333	-0.545200291022083	-2.3348727647221	-2.11071570352275	0.663894711660155	-0.637485790635527	0.446293675407651
-2.30764656750195	-2.39665515080637	-3.62317990719735	-4.12464107942149	-1.03304352149889	-2.8745482852365	-2.05954633694512	-0.547123408801458	-2.74190281294485	-1.53157662419197
3.21332217946042	1.71590575410876	1.76918374009351	2.44232812221863	2.37123623955109	2.80057935627696	2.98143814521977	1.5310967700096	3.20683289616512	1.51256647922765
1.78131782954196	-0.961936932150252	0.688897129635499	-0.356727749225487	0.458188617352296	1.61629083918931	1.53546344247606	-0.192335570784004	0.837814033625796	-1.88961022265646
-4.16075752537889	-3.28249267421521	-1.68024470386815	-3.19721688071891	-2.27172192393211	-4.54112649512079	-4.27353145546564	-0.828997200838442	-2.64945873456796	-2.61122198175615
1.95397035249596	-0.427643951557866	0.736582886172699	-1.76305967752537	1.37864056524324	1.42832217045518	1.22262016332509	0.356046839257122	-0.21474987137684	-1.15498751569046
-4.94854770883086	-0.912916601885482	0.579170277337961	-3.0720034059159	-4.54721054439838	-3.37468004793943	-4.84071794004924	0.111448153151682	-1.84540001698498	-3.00119497646845
-4.49463833638659	-4.47285237376058	-3.7483023536315	-3.60304590525881	-2.58823859742157	-4.81414032602723	-3.86868533182427	-2.807441005477	-3.73695847646664	-4.05400661643719
2.57449458477845	1.96156350057574	1.35588199745813	-0.494603290793289	2.14742617217135	2.19482305969092	2.16324489076667	-0.250840494417611	2.58027294510592	2.47070746884905
4.46364014823382	-1.96403752772538	0.516368473143723	0.363387954729058	3.86044349919203	3.66730386938861	4.60222443691114	-0.428637911064043	4.28766301937488	3.67874552589648
2.36458933290465	3.04707248673487	2.74436231569003	2.64029506372213	2.52329283359639	2.90937078283926	2.1728309123866	2.69116058540865	2.64901982535004	3.68085479756889
0.933530125773553	1.7099909954023	1.30128039671946	0.199353479554736	1.70381554416628	1.76983111285071	1.63098930594253	-0.103194879283126	1.37746481554255	1.44564880234727
4.35107875068686	3.30258284590162	3.95196528933697	-0.322135330489164	2.48128057031592	3.75828152329354	4.35433013808124	1.7576626824852	4.43037526671055	4.18908492878487
2.55795397744382	2.98971278001298	3.26581691476988	2.79079147734194	1.84517100311551	3.02619285031575	2.31368321460485	-0.0624691937648408	1.98473687051345	0.376046143064174
3.28653610092016	0.198273100382771	-0.807298896823931	1.47753172083269	1.71217592901734	3.27514679914381	2.71403992045803	-0.540417724543145	1.59197071353948	0.0290395313189147
2.23646356413912	0.778185258504879	2.7967344221312	-0.984030953095849	0.117059865735283	2.37003303344781	2.19896508747647	0.739362726444805	2.94559305764705	1.5718398041952
-3.98498070688426	-4.45096040030818	-4.76732358620877	-4.11120104012172	-1.53866252441639	-4.06720075654608	-3.32128767114785	-2.25722405601427	-4.28913410998753	-4.31954794285956
4.50795699156408	3.72516680049138	3.84763196877364	2.15763292948893	5.11604591026338	4.29866630532228	4.91012576604463	0.361219471382641	3.9529485669416	0.96657469060218
1.74131592610394	-0.647645679281077	-0.0242783898006578	-2.08571137624655	0.409380448297871	0.57416552794918	0.957790360755644	-1.58490936260478	0.353458610661227	-0.406380727377277
-2.09594022856148	-1.69737272410664	1.71095797578784	-2.52199070928501	-0.527501352296018	-2.10779231123248	-1.31490820891586	0.754888207231741	-2.78311119966765	0.536363937753671
2.41171044472557	2.1485741153397	3.66169044225546	2.69537392898575	3.11295703622711	2.8884861923096	2.86081338898136	1.95340695656959	1.15492875405715	3.77076741991248
0.932754556050313	0.041859382377582	2.36242093015772	-1.39069028450762	1.05683915080206	2.29461192927902	1.69104651245362	-0.342571366198922	-0.561588992365731	-1.02838381555917
2.11842714242485	1.42147983589072	1.93058703314217	1.83750689090097	2.32391296329662	1.47659913269835	2.10483433534966	0.894639320791846	2.6191801633145	2.20534420734406
1.74286502047937	1.16797872288626	0.416352968318253	0.867738265722721	2.38029929669672	2.22190661900917	1.57559171870729	0.528381947889848	1.75153478229207	1.89673262519539
-2.21036896328407	-3.71301356846653	-3.69680262428238	-2.64659567374977	-0.932503795696441	-2.32057257137419	-1.46969819429273	-1.93123926241638	-2.59434819934102	-3.14621416165259
1.91393953294968	1.18360706573778	-0.203244189705181	-0.61201948621796	2.24873848912777	3.16708423184117	2.73790183047836	0.183764204021708	0.268603293247913	-0.688193894151697
2.72341877225804	1.1835650932952	3.07231227161433	3.07009779057078	0.807481132484836	2.55486404597014	1.9497546601879	1.2569012036152	-3.05615646956262	2.87145800794549
-2.59886822357833	0.814180218805708	1.66910234061849	0.262064599812641	-0.805849160567946	-3.06253538025865	-1.77518106415252	2.40507542183412	-2.28999984331716	0.397166581344358
3.23746040522441	3.70604842390923	2.08831761267202	1.31434264568362	1.57495131442597	3.50481922056117	3.03081489398376	2.55516758759307	3.22583636556773	1.15639756110408
3.261656499611	3.64947134772974	2.66264215728716	2.16536884934873	2.69326007212596	3.5905770621983	3.60966299098784	2.17065355227726	3.6018956367002	3.64185484577663
4.1259966457116	2.86618830927487	4.22254830677784	4.10777570033862	4.04820599582012	4.41560039308755	3.8789201117057	4.4254423986719	4.78069675668712	3.01784504546384
-3.60598305947746	-3.49805509303574	-3.74686781879666	-1.15907680942602	-0.83710394470933	-3.52418352521174	-2.4323786640705	-3.16575788352471	-3.99836889593801	-2.31479073730775
0.00739387815614601	-0.249201766726444	0.553668961512213	-2.07199064805756	0.509154098334025	-1.7251327237481	-0.761277688780984	0.69450651431766	-0.87687954146816	-1.74438605203748
3.73076004254521	1.63191190879818	3.37169912102851	2.85550032152273	1.31535157988533	3.36906873594354	2.32639902569685	0.224821084728403	3.11474500141353	2.61685545230327
3.51124805138063	2.55433630548309	2.72064564686285	2.15761031859216	2.29595470196006	4.10627272855834	2.64467337412151	2.7431844951028	3.68910005692515	2.46915652473697
-5.0161596095856	-4.90011125152707	-4.23169234497662	-3.80032112307393	-1.01754443498191	-4.77254953837285	-3.35029100768822	-4.05926499345856	-4.62638635076315	-2.05911161876131
-2.43767227447687	-2.17476660418425	-0.843871454309331	-1.70967991470394	-1.66631182503094	-2.72341346484635	-2.35048208277423	-1.19128399174267	-1.91129645843987	-2.84276273127154
3.85503521771233	3.56294703440838	3.27921200059	3.21329297683514	2.70775448353449	3.66292480679308	3.44870817348251	2.36286077088691	3.46542315116191	3.02609387413773
-0.105288125064926	3.59231781579977	4.01758796997116	3.74245927199536	0.759538189298531	3.93677934242314	2.4290792306774	-1.88570444276439	-1.33222721260211	1.40274728348192
3.48325183584478	3.01359355056678	3.67100638676012	4.51850105120744	3.39768441794795	3.05423355915387	1.90771099430103	1.11890161199676	2.98796033841312	3.2359436890995
1.79755277484182	1.06346304525186	3.91378421879294	0.560998658358492	1.5485964577282	2.75100314247869	2.57750698440188	1.41022467523228	2.09714844139252	3.21045630740204
1.65232281830975	-1.19751680443368	1.74198339738509	0.434066093528337	0.798054823590036	2.58472477580687	1.79026078515416	-0.95391317532782	0.663943849472059	1.38267239405228
2.42253195251558	0.658475384734099	3.4708710236689	0.877124947762134	1.85610029321699	2.76599112336254	2.83993822974317	-0.479081178906083	2.99556824990863	0.713027495560347
3.20524885672334	3.25805804472743	3.93862547440131	3.06579028677107	3.53969742777718	3.03363874455404	3.58096285617029	2.8219509429656	3.06701384525279	3.80937140805692
-3.47938241518293	-3.98359434066921	-3.62370858358792	-2.13583195115503	-0.935179445243481	-3.98484243278328	-2.35428216867384	-2.35131405364801	-3.25348609731696	-3.32283877794588
3.6168827646237	1.3616462531559	-0.332655335552014	0.802371850060459	2.71575112028648	3.49167227181495	3.37006032407632	-1.18845962092208	3.74751608341016	-3.87358795376397
4.09400776153598	3.72082621692655	3.72824883227485	2.75089596300712	2.66217139108785	3.50467196137481	3.68946011359322	2.54468429687788	4.23807995976009	2.97249412654521
-3.2972763490981	-3.63552302749439	-3.92767207297091	-4.88365699202501	-0.711024913692164	-3.82647457474388	-2.0944179094134	-1.84667884973778	-3.35603941304132	-3.23430425059508
0.847956729307429	1.40500522613418	1.56301309114739	-0.275333011225278	0.513789152747212	1.55257493762571	0.699463211279647	0.0193729676365598	0.0410976734053093	2.64549331894665
-1.49887169220087	-2.7417635043997	-2.73128184311528	-1.48390203611543	-1.16468211388671	-2.19473165954902	-1.73869797329116	-1.5923705533927	-1.33758142565856	-1.91435662776586
-3.73633256465311	-4.33487655421566	-5.1156004059201	-5.50352597603388	-1.04821073417509	-4.95320085655897	-2.66625665838241	-2.02933811057354	-4.00687222396789	-3.10027540079553
-2.80055615387978	-3.85179032699932	-3.30147491440065	-2.67271743412865	-1.51248146655198	-3.54423077120712	-2.16840820358533	-2.6008832103998	-2.50828513235345	-2.47266956154707
1.20744008545159	2.12723313140946	3.26855785764953	0.674071412906077	2.6637682798888	1.58397700151003	1.95030461659679	0.36060943249804	2.26394705595788	1.57728341241719
-2.29764678606864	-2.12307117544424	-0.703807020173307	0.940712572024477	-0.111847037366453	-3.19350688557236	-1.34868851635954	-0.879345444604673	-0.97472182360147	0.795899692695742
-2.25716394422575	-2.0680602292543	-0.380946651459285	-3.74567520129423	0.170327857332911	-2.85689923206648	-1.11678664418545	0.549741335441027	-2.42651348349672	-1.93091784128584
2.21981908931499	2.15840952283411	3.19263459708736	0.713083343598973	1.89482035551019	2.71561874304584	2.59215316397141	1.32898982436997	1.68220678736086	2.70679736096723
-3.28080313994727	-2.22158665879036	-0.955334750298297	-3.23322386679958	-2.45124762083356	-3.45108118214766	-3.8964563796603	-0.772920822558518	-3.6336086732494	-4.25106431881729
-4.89074657066728	-4.88735505480145	-5.75447864222783	-5.19589343395992	-3.22874401270296	-4.82470970341117	-4.14965424419591	-4.61981477701066	-3.81158884328542	-5.12209653407835
-3.28492986803974	-4.49871219163319	-3.89200760595908	-3.50593270899406	-0.632614294685833	-3.76710582715201	-2.57531789775501	-1.9544000988727	-3.69654433675015	-2.70466388948745
-2.37517899326818	-2.18522981526082	0.350354718773005	-3.78173055193902	-0.206701191376037	-1.17092480172853	-1.37271847863762	-0.766730870324223	-2.46617047462272	1.04176106629062
-4.75433861398025	-4.78748336046534	-5.01269153326223	-5.15450248895323	-1.24978373344554	-5.42704226361137	-3.07993365915112	-2.63398020771379	-4.51898860078901	-3.20486052702295
-1.70160892486504	-0.999698862845677	0.775743538354356	-0.809691582130295	-1.22111304277624	-3.10831647958544	-1.95294305558502	-0.022687484239115	-0.169308863406582	-0.874182520511619
3.47587601796522	3.10444568972846	3.54925367407124	3.14448408014395	1.61712070219964	3.57972660127539	2.65963013944476	2.31262332449367	3.8092846749458	3.50269774306705
3.50790216797819	3.60791673462435	3.5102550641155	3.86876797989942	3.00054839792092	3.63727465357111	2.96021271389325	2.99785487088896	1.25772524086777	4.00110520326897
3.08030682264212	2.40741924141119	2.88280944001322	2.73238678321615	2.54154304169254	3.19502948055035	3.28656988578506	2.07990719871092	2.4116809106263	2.67430734454162
-4.08702205066543	-4.10693766548768	-4.72070388332132	-3.88881007497945	0.119663321388117	-4.68018240337307	-2.53704367488305	-1.30552099292205	-4.73394883676306	-3.3094856143916
2.24893288102822	-1.79738630581249	0.629781057591878	1.06788579799542	2.39814191833897	2.89564467851074	2.03097153712789	0.477872043828236	1.30559195521143	1.358972357929
0.534319659216737	0.990112558352696	1.5245762547978	2.21899562149765	0.550527696918575	2.68462868153003	2.29594885811195	1.43888207092768	0.89377538454703	-0.398851743800128
3.1068199301575	2.79667266939978	3.00568710152201	2.67251206737344	2.14060288379573	3.20587842291168	2.47259579078975	2.51586298970534	2.75251646338512	3.88790427511291
